playerID,b_G,b_AB,b_R,b_H,b_2B,b_3B,b_HR,b_RBI,b_SB,b_CS,b_BB,b_SO,b_GIDP
croweji01,10,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
crowetr01,265,818,94,196,41,7,4,68.0,35.0,8.0,60,160.0,24.0
crowewi01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
crowlbi01,521,2057,263,540,83,22,8,225.0,0.0,0.0,102,178.0,0.0
crowled01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
crowljo01,48,168,26,41,7,3,0,19.0,0.0,0.0,15,21.0,0.0
crowlte01,865,1518,174,379,62,1,42,229.0,3.0,0.0,222,181.0,55.0
crowswo01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
crozier01,14,33,5,5,2,0,2,4.0,0.0,0.0,6,19.0,0.0
crucefr01,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
crudami01,71,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
cruiswa01,736,2321,293,644,83,39,30,272.0,49.0,15.0,238,250.0,0.0
crumca01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
crumlge01,6,12,0,1,0,0,0,1.0,0.0,0.0,0,1.0,0.0
crumpbu01,1,4,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0
crumpro01,7,11,1,3,1,1,0,0.0,0.0,0.0,0,1.0,0.0
crutcdi01,47,67,5,11,1,0,0,4.0,1.0,0.0,5,18.0,0.0
cruthpr01,7,27,1,6,1,1,0,0.0,0.0,1.0,0,4.0,0.0
cruzde01,1234,4124,442,1109,250,16,70,464.0,16.0,28.0,132,429.0,117.0
cruzen01,61,72,6,6,1,0,0,2.0,0.0,0.0,4,30.0,2.0
cruzfa01,39,89,7,17,2,0,0,5.0,1.0,1.0,8,22.0,2.0
cruzhe01,624,1607,186,361,71,9,39,200.0,7.0,8.0,176,317.0,47.0
cruzhe02,171,280,32,64,7,3,8,34.0,1.0,4.0,25,31.0,3.0
cruziv01,41,55,5,15,1,0,2,8.0,0.0,0.0,3,17.0,1.0
cruzja01,409,729,95,176,38,2,19,105.0,4.0,8.0,85,207.0,20.0
cruzje01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cruzjo01,2353,7917,1036,2251,391,94,165,1077.0,317.0,136.0,898,1031.0,119.0
cruzjo02,1388,4724,713,1167,252,36,204,624.0,113.0,39.0,658,1147.0,74.0
cruzju01,1156,3859,557,916,113,27,23,279.0,343.0,78.0,478,508.0,64.0
cruzju02,450,70,2,8,1,1,0,2.0,0.0,0.0,4,28.0,2.0
cruzlu01,195,610,57,143,27,1,7,57.0,4.0,2.0,24,78.0,18.0
cruzne01,204,33,1,3,1,0,0,2.0,0.0,0.0,1,12.0,0.0
cruzne02,1742,6397,952,1777,330,13,417,1152.0,76.0,32.0,632,1625.0,147.0
cruzrh01,74,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
cruzto01,7,2,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cruzto02,544,1526,133,336,58,6,34,154.0,9.0,24.0,59,317.0,41.0
cruzto03,272,621,51,134,33,3,6,61.0,0.0,5.0,32,131.0,28.0
cruzvi01,187,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
cubbami01,703,1951,218,503,74,20,34,251.0,6.0,15.0,215,233.0,32.0
cubilda01,56,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cuccial01,54,165,27,41,7,1,4,20.0,0.0,0.0,1,20.0,6.0
cuccito01,1704,6184,730,1729,334,46,94,884.0,42.0,3.0,579,497.0,121.0
cuccuco01,66,52,7,17,4,0,0,5.0,0.0,0.0,4,4.0,3.0
cuddymi01,1536,5488,809,1522,333,42,197,794.0,75.0,22.0,527,1101.0,183.0
cudwoji01,32,116,7,17,3,1,0,0.0,0.0,0.0,2,0.0,0.0
cuellbo01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cuellch01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cuellmi01,456,661,37,76,8,4,7,33.0,0.0,0.0,9,304.0,5.0
cuetobe01,7,5,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
cuetojo01,309,516,26,53,1,0,0,18.0,0.0,0.0,14,169.0,6.0
cuetoma01,151,379,36,86,10,1,1,31.0,13.0,0.0,50,26.0,0.0
cuevano01,76,148,16,34,4,1,2,10.0,1.0,0.0,6,24.0,1.0
cuevawi01,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cuffjo01,3,11,1,1,1,0,0,0.0,0.0,0.0,1,0.0,0.0
culbech01,428,849,98,211,40,6,23,111.0,12.0,6.0,46,242.0,25.0
culbele01,370,1217,148,324,59,18,14,131.0,27.0,10.0,106,126.0,32.0
culledi01,472,1527,195,372,39,6,2,99.0,19.0,5.0,166,87.0,37.0
culleja01,19,23,0,3,0,0,0,1.0,0.0,0.0,0,11.0,0.0
cullejo01,9,31,2,6,0,0,0,0.0,0.0,0.0,1,0.0,0.0
cullero01,1181,3879,627,1072,209,32,110,599.0,26.0,20.0,853,399.0,61.0
culleti01,700,1761,155,387,57,9,9,134.0,10.0,9.0,147,219.0,47.0
cullobu01,13,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
culloni01,174,329,21,49,9,1,0,21.0,0.0,0.0,16,86.0,0.0
culloni02,173,490,49,122,29,12,11,67.0,1.0,4.0,40,128.0,0.0
culmewi01,7,19,0,2,0,0,0,1.0,0.0,1.0,0,4.0,1.0
culpbe01,15,26,5,5,1,0,0,2.0,0.0,0.0,3,3.0,1.0
culpbi01,4,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
culpra01,322,602,40,74,8,2,1,34.0,0.0,1.0,26,292.0,8.0
culvege01,342,161,8,20,2,1,0,11.0,1.0,0.0,4,63.0,3.0
cumbejo01,110,91,1,9,0,0,0,7.0,0.0,0.0,1,43.0,2.0
cummica01,247,1068,149,227,29,9,0,107.0,3.0,2.0,16,51.0,4.0
cummija01,89,132,15,45,11,1,4,28.0,0.0,0.0,12,18.0,0.0
cummijo01,110,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
cummimi01,460,1113,136,286,60,8,22,124.0,9.0,6.0,94,200.0,14.0
cummist01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cumptbr01,23,26,1,2,0,0,0,1.0,0.0,0.0,2,11.0,0.0
cunnawi01,186,35,6,7,1,1,0,4.0,0.0,0.0,3,9.0,0.0
cunniaa01,222,452,47,99,31,3,7,51.0,4.0,6.0,34,110.0,9.0
cunnibe01,359,1176,145,254,32,14,9,124.0,14.0,0.0,64,206.0,0.0
cunnibi01,123,432,42,90,16,6,4,59.0,16.0,0.0,34,13.0,0.0
cunnibi02,318,945,113,270,39,12,9,112.0,17.0,13.0,52,48.0,0.0
cunnibr01,108,109,8,15,4,0,0,5.0,0.0,0.0,12,32.0,0.0
cunnibr02,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
cunnige01,162,210,27,47,6,3,1,13.0,2.0,0.0,36,67.0,0.0
cunnijo01,1141,3362,525,980,177,26,64,436.0,16.0,27.0,599,369.0,56.0
cunnimi01,6,12,0,4,0,0,0,1.0,0.0,0.0,0,0.0,0.0
cunnira01,14,26,4,4,1,0,0,1.0,0.0,0.0,3,4.0,0.0
cunnito01,67,121,20,25,7,0,0,5.0,2.0,2.0,6,26.0,3.0
cuppyni01,314,957,146,223,43,11,1,120.0,10.0,0.0,89,142.0,0.0
curledo01,10,37,7,4,0,1,0,2.0,0.0,0.0,3,4.0,0.0
currasa01,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
currela01,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
currepe01,3,12,5,4,1,0,0,2.0,0.0,0.0,0,0.0,0.0
curribi01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
curricl01,55,129,5,20,2,1,0,9.0,1.0,0.0,6,42.0,0.0
currimu01,6,3,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
curripe01,3,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0
curryge01,3,5,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
curryji01,10,35,5,8,1,0,0,0.0,0.0,0.0,1,1.0,0.0
curryst01,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
curryto01,129,297,33,73,16,2,6,40.0,0.0,2.0,20,69.0,1.0
currywe01,2,8,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0
curtich01,1204,4017,648,1061,195,16,101,461.0,212.0,98.0,510,676.0,102.0
curticl01,136,246,11,39,1,0,0,11.0,1.0,0.0,6,58.0,0.0
curtico01,31,59,7,11,3,0,1,8.0,0.0,0.0,4,15.0,0.0
curtier01,56,211,28,55,6,5,1,25.0,5.0,0.0,22,35.0,0.0
curtifr01,2,9,0,2,1,0,0,2.0,1.0,0.0,1,0.0,0.0
curtige01,5,19,2,8,1,0,0,3.0,0.0,0.0,1,2.0,0.0
curtiha01,6,9,2,2,0,0,0,1.0,2.0,0.0,2,1.0,0.0
curtija01,69,82,9,15,3,0,2,5.0,0.0,0.0,14,32.0,0.0
curtije01,5,3,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
curtijo01,445,359,29,63,4,3,0,16.0,0.0,0.0,18,157.0,5.0
curtijo02,35,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
curtive01,16,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
curtiza01,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
curtrgu01,331,1065,147,294,45,16,9,108.0,20.0,20.0,142,124.0,25.0
cushmed01,147,489,47,78,7,4,0,30.0,6.0,0.0,43,27.0,0.0
cushmha01,4,10,0,2,0,0,0,1.0,0.0,0.0,0,5.0,0.0
cusicja01,114,242,21,42,4,2,2,22.0,2.0,2.0,23,38.0,10.0
cusicto01,95,332,27,64,7,1,0,15.0,1.0,0.0,8,42.0,0.0
custja01,670,2107,311,510,96,2,105,323.0,6.0,6.0,444,819.0,32.0
cuthbch01,323,1077,100,269,53,2,27,119.0,3.0,1.0,75,234.0,35.0
cuthbne01,452,2114,453,537,74,17,8,182.0,70.0,9.0,65,35.0,7.0
cutshge01,1516,5621,629,1487,195,89,25,653.0,271.0,68.0,300,242.0,0.0
cuyleki01,1879,7161,1305,2299,394,157,128,1065.0,328.0,27.0,676,752.0,53.0
cuylemi01,490,1386,227,329,47,23,10,119.0,77.0,26.0,121,273.0,15.0
cvengmi01,146,174,19,35,5,2,0,13.0,0.0,1.0,15,22.0,0.0
cyperal01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
cyrer01,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
czajkji01,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
daalom01,392,270,23,53,8,0,2,21.0,0.0,0.0,14,61.0,9.0
dacqujo01,267,181,12,23,5,0,1,12.0,0.0,1.0,18,101.0,1.0
dadepa01,439,1313,186,355,54,7,10,107.0,57.0,33.0,113,193.0,25.0
dagenjo01,2,3,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0
daglipe01,12,13,0,1,0,0,0,2.0,0.0,0.0,1,3.0,0.0
dagrean01,8,15,5,4,0,0,0,3.0,0.0,0.0,1,2.0,0.0
dahlda01,264,938,149,268,53,14,38,142.0,15.0,7.0,66,265.0,10.0
dahlebi01,2444,9036,1590,2461,413,163,84,1234.0,548.0,0.0,1064,759.0,0.0
dahlgba01,1137,4045,470,1056,174,37,82,569.0,18.0,11.0,390,401.0,121.0
dahlja01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dahlkje01,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
daiglca01,34,18,2,2,2,0,0,0.0,0.0,0.0,0,8.0,1.0
dailebi01,119,26,2,5,0,0,1,4.0,0.0,0.0,2,13.0,1.0
dailejo01,29,118,19,21,5,4,0,13.0,3.0,2.0,0,2.0,0.0
dailesa01,20,17,0,1,0,0,0,1.0,0.0,0.0,0,4.0,0.0
dailevi01,64,246,41,71,5,7,0,32.0,17.0,0.0,33,23.0,0.0
dailyco01,628,2214,280,541,74,22,2,262.0,94.0,0.0,208,208.0,0.0
dailyed01,640,2573,396,616,92,35,19,288.0,235.0,0.0,125,222.0,0.0
dailyhu01,167,562,53,88,13,2,0,17.0,0.0,0.0,28,109.0,0.0
daisege01,1,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dalbebo01,23,80,13,21,3,0,8,16.0,0.0,0.0,10,39.0,0.0
dalcabr01,316,150,11,17,1,1,0,5.0,0.0,0.0,7,59.0,2.0
daleca01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dalege01,91,139,3,31,3,1,0,7.0,0.0,0.0,5,32.0,0.0
dalenpe01,5,7,0,1,1,0,0,0.0,0.0,0.0,0,3.0,0.0
dalesma01,79,129,17,31,7,0,3,17.0,1.0,0.0,3,14.0,6.0
daleybi01,68,198,24,33,3,1,2,18.0,2.0,0.0,12,30.0,0.0
daleybu01,248,291,23,56,5,0,0,22.0,0.0,0.0,16,35.0,4.0
daleyjo01,18,52,7,9,0,0,1,3.0,4.0,0.0,9,0.0,0.0
daleyju01,80,264,30,66,11,2,1,20.0,4.0,0.0,26,25.0,0.0
daleyma01,112,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
daleype01,391,1084,93,259,49,8,18,120.0,2.0,2.0,87,187.0,42.0
daleyto01,183,472,73,113,9,8,0,29.0,18.0,15.0,68,63.0,0.0
dalledo01,746,1945,242,520,110,23,22,303.0,16.0,1.0,310,150.0,48.0
dallibr01,27,50,9,13,3,0,1,7.0,0.0,1.0,4,7.0,1.0
dalryab01,951,4172,813,1202,217,81,43,407.0,58.0,0.0,204,359.0,0.0
dalrybi01,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dalrycl01,1079,3042,243,710,98,23,55,327.0,3.0,13.0,387,403.0,66.0
daltoja01,345,1163,167,333,39,15,4,112.0,52.0,0.0,129,112.0,0.0
daltomi01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dalybe01,10,21,2,4,0,2,0,4.0,0.0,0.0,1,2.0,0.0
dalyge01,3,9,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
dalyjo01,23,78,8,21,4,1,0,7.0,1.0,0.0,3,2.0,0.0
dalysu01,13,48,5,12,0,2,0,7.0,0.0,0.0,1,4.0,0.0
dalyto01,1568,5701,1025,1583,262,103,49,811.0,385.0,0.0,687,596.0,0.0
dalyto02,244,540,49,129,17,3,0,55.0,5.0,7.0,25,43.0,0.0
damasja01,5,5,1,1,0,0,0,1.0,0.0,0.0,0,4.0,0.0
dambi01,1,2,1,1,1,0,0,0.0,0.0,0.0,1,1.0,0.0
damicje01,139,148,7,15,2,1,2,5.0,0.0,0.0,13,72.0,6.0
damicje02,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dammabi01,60,131,18,22,0,6,0,15.0,0.0,0.0,16,31.0,0.0
damonjo01,2490,9736,1668,2769,522,109,235,1139.0,408.0,103.0,1003,1257.0,93.0
damraha01,16,56,4,11,1,0,0,3.0,1.0,1.0,5,17.0,0.0
danekpa01,3,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
daneyar01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
danfoda01,286,350,23,56,11,4,0,27.0,2.0,0.0,33,80.0,0.0
daniebe01,526,1903,295,486,76,40,5,130.0,159.0,0.0,203,128.0,0.0
daniebe02,233,300,25,51,4,1,5,26.0,1.0,0.0,26,134.0,2.0
daniech01,3,11,1,3,0,0,0,0.0,0.0,0.0,2,0.0,0.0
daniech02,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
danieja01,12,27,3,5,1,0,0,3.0,0.0,0.0,3,4.0,0.0
danieja02,106,219,31,41,5,1,2,14.0,3.0,3.0,28,30.0,1.0
danieka01,727,2338,391,666,125,8,104,360.0,87.0,26.0,365,493.0,51.0
daniela01,109,383,55,86,7,1,2,60.0,27.0,0.0,22,41.0,0.0
daniepe01,14,29,2,7,2,0,0,3.0,0.0,0.0,4,4.0,0.0
danieto01,76,230,15,46,3,2,0,10.0,1.0,0.0,12,22.0,8.0
danisty01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
danksjo01,247,24,0,2,0,0,0,0.0,0.0,0.0,1,8.0,1.0
danksjo02,184,348,41,78,10,0,8,26.0,15.0,6.0,38,121.0,7.0
dannebu01,3,12,1,3,0,0,0,0.0,1.0,0.0,0,1.0,0.0
danniha01,890,2971,363,847,162,26,57,397.0,13.0,0.0,187,217.0,94.0
danniik01,2,6,0,3,0,0,0,1.0,0.0,0.0,1,2.0,0.0
dantofa01,50,135,12,33,6,1,0,12.0,3.0,0.0,11,7.0,4.0
dantoja01,18,17,2,3,0,0,0,1.0,0.0,0.0,2,4.0,0.0
danziba01,6,13,0,2,0,0,0,0.0,0.0,0.0,2,1.0,0.0
dappecl01,8,17,2,8,1,0,1,9.0,0.0,0.0,2,2.0,0.0
darbyge01,4,10,1,3,0,0,0,1.0,0.0,0.0,1,0.0,0.0
darcypa01,44,61,3,7,1,0,0,1.0,0.0,0.0,2,30.0,0.0
darenvi01,313,18,0,2,0,0,0,0.0,0.0,0.0,2,6.0,1.0
darincl01,64,160,12,42,2,1,0,16.0,9.0,0.0,11,7.0,0.0
darinro01,12,27,4,4,1,0,0,0.0,0.0,1.0,10,7.0,0.0
darkal01,1828,7219,1064,2089,358,72,126,757.0,59.0,27.0,430,534.0,134.0
darlide01,175,628,109,151,24,13,7,83.0,29.0,0.0,91,96.0,0.0
darliro01,402,526,39,76,21,2,2,21.0,1.0,0.0,15,175.0,2.0
darnach01,236,550,68,122,27,5,5,40.0,29.0,10.0,36,152.0,8.0
darnatr01,544,1853,221,468,89,5,72,265.0,2.0,1.0,158,383.0,56.0
darnebo01,7,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
darneja01,25,62,3,14,3,0,2,8.0,1.0,0.0,7,9.0,9.0
darnelo01,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
darraja01,1,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
darrmi01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
darrmi02,188,542,63,148,28,5,5,67.0,17.0,4.0,67,135.0,18.0
darroge01,17,15,3,2,2,0,0,0.0,0.0,0.0,4,6.0,0.0
darviyu01,182,99,2,10,2,0,1,4.0,0.0,0.0,3,58.0,2.0
darwibo01,646,2224,250,559,76,16,83,328.0,15.0,9.0,160,577.0,75.0
darwida01,722,305,15,39,11,2,2,22.0,2.0,0.0,6,171.0,1.0
darwije01,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dascedo01,540,1225,156,287,42,10,5,90.0,49.0,26.0,103,117.0,14.0
dashiwa01,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dashnle01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
dassofr01,18,31,2,5,0,0,0,2.0,0.0,0.0,2,10.0,0.0
datzje01,7,10,0,2,0,0,0,0.0,0.0,0.0,1,1.0,1.0
daubabr01,661,2025,271,525,139,10,93,333.0,5.0,3.0,236,541.0,37.0
daubda01,126,348,46,70,4,3,0,45.0,9.0,0.0,38,56.0,0.0
daubeha01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
daubeja01,2014,7673,1117,2326,250,165,56,722.0,251.0,78.0,623,489.0,0.0
dauerri01,1140,3829,448,984,193,3,43,372.0,6.0,13.0,297,219.0,128.0
daughbo01,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
daughdo01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
daughja01,355,759,80,194,39,6,10,87.0,5.0,2.0,76,132.0,10.0
daultda01,1161,3630,511,891,197,25,137,588.0,50.0,10.0,629,726.0,35.0
daussho01,540,1124,107,212,41,14,6,107.0,3.0,1.0,141,288.0,0.0
davalvi01,1458,4017,510,1122,160,37,36,329.0,125.0,58.0,212,422.0,43.0
davalyo01,19,58,10,17,1,0,0,2.0,1.0,0.0,1,7.0,1.0
davanje01,262,499,73,117,21,5,3,50.0,3.0,8.0,68,80.0,16.0
davanje02,528,1288,205,333,57,13,33,150.0,59.0,23.0,185,268.0,24.0
davencl01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
davenda01,259,472,22,49,6,0,1,25.0,0.0,0.0,44,231.0,0.0
davenji01,1501,4427,552,1142,177,37,77,456.0,16.0,25.0,382,673.0,104.0
davenjo01,10,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davenlu01,30,21,3,8,1,0,0,2.0,0.0,0.0,1,11.0,0.0
daveymi01,19,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
daveyto01,114,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0
daviara01,36,15,0,1,0,0,0,0.0,0.0,0.0,1,8.0,0.0
davidan01,38,53,5,13,2,0,1,5.0,0.0,0.0,7,13.0,2.0
davidbi01,225,808,83,190,16,11,1,60.0,46.0,0.0,41,75.0,0.0
davidbo01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davidcl01,33,88,5,18,1,0,0,4.0,0.0,0.0,6,10.0,0.0
davidcl02,12,22,3,3,0,0,0,3.0,2.0,0.0,0,4.0,2.0
davidda01,3,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davidda02,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davidho01,9,4,2,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0
davidma01,413,661,88,149,27,3,6,57.0,15.0,11.0,58,128.0,12.0
davidma02,298,969,106,216,46,1,52,154.0,0.0,2.0,85,368.0,23.0
davidte01,114,31,1,0,0,0,0,0.0,0.0,0.0,1,19.0,0.0
davidtu01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
daviech01,117,202,24,39,8,4,0,17.0,3.0,4.0,22,50.0,0.0
daviege01,46,142,13,27,4,0,0,11.0,1.0,0.0,15,26.0,0.0
davieje01,11,10,1,4,0,0,0,2.0,0.0,0.0,2,3.0,0.0
davieky01,153,69,4,9,1,0,2,9.0,0.0,0.0,4,25.0,0.0
davieza01,127,181,13,21,4,0,0,7.0,0.0,0.0,9,73.0,2.0
davisal01,1206,4240,568,1189,220,10,160,683.0,7.0,16.0,685,558.0,97.0
davisau01,55,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
davisbe01,486,1512,168,358,77,2,38,204.0,9.0,8.0,153,385.0,40.0
davisbi01,64,105,3,19,3,0,1,5.0,0.0,0.0,14,28.0,3.0
davisbl01,25,59,6,15,3,1,1,6.0,1.0,1.0,6,13.0,1.0
davisbo01,29,10,0,2,0,0,0,0.0,0.0,0.0,0,0.0,1.0
davisbo02,290,665,50,131,19,3,6,51.0,0.0,1.0,40,118.0,24.0
davisbr01,67,134,19,25,3,1,0,3.0,9.0,4.0,11,31.0,0.0
davisbr02,242,543,48,141,12,5,1,43.0,7.0,10.0,57,73.0,6.0
davisbr03,33,109,8,23,7,1,3,16.0,2.0,0.0,9,37.0,1.0
davisbu01,21,26,4,8,2,1,0,3.0,0.0,0.0,0,3.0,0.0
davisbu02,166,453,56,110,21,10,7,50.0,13.0,7.0,20,83.0,7.0
davisch01,2436,8673,1240,2380,424,30,350,1372.0,142.0,98.0,1194,1698.0,232.0
davisch02,1417,4978,707,1160,228,5,295,780.0,19.0,11.0,555,1852.0,62.0
daviscr01,148,444,43,102,12,2,2,43.0,2.0,0.0,35,56.0,11.0
daviscu01,449,813,70,165,17,0,11,81.0,1.0,0.0,28,176.0,19.0
davisda01,40,140,9,22,2,1,0,3.0,0.0,0.0,6,20.0,0.0
davisdi01,240,441,32,87,10,1,0,30.0,0.0,1.0,27,42.0,0.0
davisdi02,403,1217,160,323,62,7,27,141.0,13.0,13.0,50,152.0,31.0
davisdo01,7,13,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0
davisdo02,306,412,12,34,4,2,0,13.0,0.0,0.0,4,175.0,5.0
daviser01,1626,5321,938,1430,239,26,282,934.0,349.0,66.0,740,1398.0,112.0
daviser02,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davisge01,2372,9045,1545,2665,453,163,73,1440.0,619.0,0.0,874,613.0,0.0
davisge02,36,61,3,11,1,0,0,4.0,0.0,0.0,4,15.0,0.0
davisge03,49,73,13,22,5,1,0,3.0,1.0,0.0,8,11.0,3.0
davisgl01,1015,3719,510,965,177,13,190,603.0,28.0,11.0,370,613.0,80.0
davisha01,1755,6653,1001,1841,361,145,75,951.0,285.0,2.0,525,620.0,0.0
davisha02,327,1213,205,320,65,18,7,123.0,21.0,16.0,153,87.0,0.0
davisik01,164,609,110,143,32,10,0,65.0,19.0,14.0,73,69.0,0.0
davisik02,667,2076,260,496,117,2,81,291.0,7.0,8.0,294,538.0,51.0
davisir01,6,17,3,4,1,1,0,2.0,1.0,0.0,0,0.0,0.0
davisja01,48,75,9,16,0,1,1,6.0,1.0,0.0,4,20.0,2.0
davisja02,145,17,1,1,0,0,1,1.0,0.0,0.0,0,9.0,0.0
davisja03,21,54,4,9,0,0,2,4.0,1.0,2.0,3,17.0,1.0
davisjd01,263,765,108,205,37,1,33,88.0,4.0,1.0,83,202.0,28.0
davisji01,154,99,7,9,0,0,0,1.0,0.0,0.0,11,54.0,1.0
davisjj01,67,106,6,19,1,0,1,9.0,3.0,2.0,9,34.0,3.0
davisjo01,21,70,8,15,3,0,0,5.0,0.0,0.0,8,12.0,0.0
davisjo02,1082,3585,364,877,164,11,127,490.0,7.0,16.0,333,712.0,106.0
davisjo03,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davisjo04,71,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davisjo05,70,135,15,27,4,0,3,12.0,7.0,1.0,9,41.0,4.0
davisjo06,8,4,5,1,0,1,0,0.0,0.0,0.0,0,2.0,0.0
davisju01,453,1723,266,468,69,37,14,270.0,151.0,0.0,108,124.0,0.0
daviska01,107,6,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0
daviskh01,938,3292,495,799,159,8,218,580.0,18.0,5.0,318,986.0,97.0
daviski01,575,1824,281,515,112,16,19,171.0,32.0,0.0,142,141.0,29.0
davisla01,21,33,3,4,1,0,0,2.0,0.0,0.0,0,15.0,0.0
davisle01,348,1296,232,338,32,19,3,110.0,65.0,0.0,167,100.0,0.0
davisma01,625,167,16,26,3,4,1,9.0,1.0,1.0,8,54.0,0.0
davisma02,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davismi01,32,1,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
davismi02,963,2999,419,778,161,16,91,371.0,134.0,56.0,236,537.0,55.0
davisod01,17,8,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
davisot01,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
davispe01,117,185,10,33,2,0,0,8.0,0.0,0.0,3,21.0,3.0
davisra01,1448,4244,637,1111,226,43,62,387.0,415.0,108.0,267,844.0,79.0
