playerID,f_G,f_GS,f_InnOuts,f_PO,f_A,f_E,f_DP
brenndo01,141,0.0,0.0,10,75,5.0,5
brennji01,188,0.0,4437.0,492,287,139.0,22
brennji02,3,0.0,6.0,0,0,0.0,0
brennto01,64,20.0,657.0,21,43,2.0,5
brennwi01,12,3.0,73.0,4,4,0.0,0
brentbr01,30,23.0,597.0,39,1,1.0,0
brently01,34,0.0,0.0,6,49,2.0,1
brenzbi01,75,0.0,0.0,237,30,4.0,5
breslcr01,576,2.0,1712.0,20,58,4.0,3
bresnro01,1375,697.0,25767.0,5138,1416,241.0,138
bressed01,1136,992.0,26898.0,1827,2839,184.0,556
bressru01,1094,0.0,0.0,3104,287,85.0,122
bretoji01,105,0.0,0.0,107,207,31.0,10
brettge01,2200,2162.0,56553.0,5503,3984,292.0,674
bretthe01,11,0.0,0.0,1,6,0.0,0
brettke01,349,184.0,4578.0,104,263,13.0,18
brettry01,3,1.0,24.0,3,3,1.0,1
breuema01,86,0.0,0.0,19,75,6.0,4
brewebi01,203,0.0,536.0,6,20,3.0,1
brewech01,4,0.0,18.0,0,2,0.0,0
breweco01,80,4.0,270.0,4,17,0.0,0
breweja01,43,0.0,0.0,6,29,4.0,1
breweji01,584,35.0,3119.0,30,150,10.0,10
brewemi01,9,4.0,138.0,9,0,0.0,0
brewero01,124,57.0,1843.0,444,34,5.0,37
breweto01,241,217.0,4528.0,125,343,16.0,22
breweto02,10,8.0,177.0,9,0,0.0,0
brewija01,39,13.0,362.0,7,14,0.0,2
brewsch01,59,0.0,0.0,103,142,26.0,28
briceal01,3,0.0,10.0,0,0,0.0,0
briceau01,127,1.0,445.0,12,9,2.0,0
bricejo01,45,36.0,957.0,286,32,3.0,2
brickfr01,346,0.0,0.0,849,32,30.0,6
brickfr02,37,22.0,672.0,46,70,11.0,14
brickge01,4,0.0,0.0,2,0,0.0,0
brickra01,14,0.0,0.0,2,3,0.0,0
brideji01,285,144.0,4407.0,368,515,47.0,117
bridgma01,206,5.0,1036.0,15,54,3.0,6
bridgro01,909,466.0,13056.0,1381,1972,109.0,418
bridgto01,424,0.0,0.0,144,469,24.0,23
bridwal01,1233,757.0,19989.0,2459,3612,394.0,413
bridwpa01,28,21.0,393.0,9,7,2.0,0
briefbu01,163,0.0,0.0,1455,82,25.0,88
briggbu01,106,50.0,2568.0,42,160,9.0,2
briggch01,51,0.0,1242.0,68,30,24.0,6
briggda01,282,165.0,4840.0,1022,77,17.0,71
brigggr01,113,0.0,2610.0,322,108,36.0,8
briggjo01,59,21.0,498.0,11,17,3.0,0
briggjo02,1213,1078.0,28939.0,3389,184,73.0,152
brighha01,217,192.0,5104.0,1176,218,28.0,131
brighja01,12,0.0,50.0,0,0,0.0,0
brighje01,37,4.0,167.0,1,5,0.0,1
brignre01,332,225.0,6430.0,333,643,25.0,119
brilegr01,477,348.0,9545.0,710,62,21.0,12
brilene01,452,279.0,6337.0,131,263,14.0,17
brillfr01,13,0.0,315.0,5,14,1.0,0
brillji01,86,0.0,0.0,7,60,5.0,3
brinkbi01,4,0.0,0.0,7,4,2.0,0
brinkbr01,14,7.0,167.0,1,3,2.0,0
brinkch01,145,81.0,2443.0,513,59,7.0,9
brinked01,1820,1728.0,45887.0,2936,5500,261.0,1009
brinkle01,6,0.0,0.0,4,17,1.0,1
brinsle01,238,204.0,5463.0,514,7,15.0,2
briodfa01,325,0.0,8418.0,1593,520,206.0,34
briscjo01,100,2.0,419.0,6,12,1.0,3
brisslo01,234,0.0,0.0,29,120,4.0,13
bristge01,3,0.0,60.0,4,1,0.0,0
britobe01,13,5.0,201.0,15,1,1.0,0
britoeu01,11,7.0,121.0,3,9,0.0,0
britojo01,26,18.0,518.0,145,13,1.0,1
britoju01,63,61.0,1574.0,427,33,5.0,3
britoso01,75,48.0,1356.0,107,3,5.0,1
britoti01,91,68.0,1907.0,111,183,9.0,48
brittch01,78,0.0,268.0,1,5,0.0,0
brittdr01,25,0.0,83.0,0,4,0.0,1
brittgi01,3,0.0,0.0,5,9,3.0,2
brittgu01,1,0.0,0.0,3,1,0.0,0
brittja01,6,0.0,0.0,0,2,0.0,0
brittji01,94,36.0,2499.0,28,124,49.0,2
brittji02,76,30.0,713.0,7,33,2.0,1
brittza01,417,46.0,1866.0,30,113,7.0,7
brizzto01,44,23.0,470.0,13,18,1.0,1
broacjo01,121,0.0,0.0,14,94,5.0,4
broadla01,27,2.0,165.0,5,11,1.0,0
broadmi01,25,0.0,68.0,1,2,0.0,0
brobepe01,206,134.0,2889.0,53,143,8.0,9
brocado01,626,42.0,2640.0,107,122,9.0,9
brockch01,148,30.0,1005.0,27,36,4.0,4
brockgr01,942,858.0,22987.0,7578,684,51.0,680
brockjo01,23,0.0,0.0,51,24,4.0,1
brockle01,53,23.0,699.0,17,112,12.0,6
brocklo01,2507,2449.0,64478.0,4394,142,196.0,29
brockta01,10,2.0,103.0,8,0,1.0,0
brodebr01,11,0.0,37.0,2,2,0.0,0
brodema01,1,0.0,6.0,1,0,0.0,1
brodist01,1439,0.0,37251.0,3172,247,149.0,61
brododi01,72,3.0,303.0,23,36,3.0,1
brogdco01,9,0.0,34.0,0,1,0.0,0
brogler01,259,184.0,4012.0,106,215,9.0,16
brognri01,817,744.0,19855.0,6282,609,33.0,567
brohaja01,744,650.0,17595.0,1415,1928,80.0,438
brohatr01,82,0.0,200.0,3,10,0.0,1
brondke01,7,0.0,0.0,2,1,0.0,0
bronkhe01,101,3.0,63.0,146,209,25.0,26
bronkje01,45,0.0,207.0,7,14,0.0,1
bronsji01,45,3.0,281.0,10,20,0.0,2
brookaa01,47,28.0,512.0,12,13,1.0,5
brookbo01,38,37.0,992.0,79,2,3.0,0
brookfr01,12,1.0,53.0,0,0,0.0,0
brookha01,2,0.0,42.0,1,1,5.0,0
brookhu01,1489,1454.0,37599.0,1935,2031,196.0,287
brookik01,3,0.0,31.0,0,2,0.0,0
brookje01,5,0.0,42.0,2,0,1.0,0
brookma01,107,0.0,0.0,272,11,6.0,4
brookto01,1356,1058.0,29025.0,1120,2405,184.0,298
brosisc01,1209,1054.0,28295.0,1219,1821,119.0,222
brosksi01,11,0.0,0.0,23,6,2.0,1
brosnji01,385,47.0,2494.0,59,146,8.0,12
brossfr01,3,0.0,11.0,1,1,0.0,0
brossmi01,95,55.0,1570.0,122,106,3.0,28
brosste01,10,0.0,36.0,0,0,0.0,0
brothre01,317,0.0,808.0,5,25,4.0,4
brottto01,52,0.0,0.0,137,45,4.0,2
brougca01,41,0.0,1092.0,214,55,33.0,1
brouhma01,226,202.0,5196.0,510,20,8.0,7
brousbe01,611,498.0,13752.0,4274,304,40.0,448
broutar01,36,34.0,924.0,42,57,11.0,0
broutda01,1677,1.0,44058.0,16443,668,532.0,892
browebo01,207,144.0,4118.0,358,6,12.0,2
browefr01,357,0.0,0.0,1750,118,34.0,110
broweji01,354,28.0,1722.0,45,99,5.0,5
browelo01,22,0.0,0.0,41,40,10.0,11
brown01,2,2.0,51.0,3,5,3.0,0
brownad01,380,246.0,7215.0,601,20,15.0,7
brownal01,7,0.0,0.0,0,1,0.0,0
brownan01,73,0.0,260.0,4,10,0.0,0
brownan02,91,67.0,1780.0,132,7,4.0,0
brownba01,22,0.0,58.0,0,2,0.0,0
brownbi01,7,0.0,0.0,10,0,1.0,0
brownbo01,133,0.0,0.0,31,237,16.0,8
brownbo02,79,0.0,0.0,16,61,2.0,2
brownbo03,438,14.0,312.0,444,780,68.0,92
brownbo04,394,293.0,8508.0,792,19,27.0,3
brownbr01,308,236.0,6142.0,746,40,14.0,17
brownbr02,64,0.0,177.0,7,9,0.0,1
brownbu01,234,119.0,3087.0,75,434,30.0,20
brownby01,271,212.0,5989.0,429,11,12.0,3
brownca01,1,0.0,2.0,0,0,0.0,0
brownch01,4,0.0,72.0,0,5,0.0,0
brownch02,426,419.0,10707.0,319,752,65.0,71
browncl01,434,0.0,0.0,75,387,12.0,23
brownco01,21,4.0,205.0,22,0,0.0,0
browncu01,28,0.0,0.0,2,18,4.0,1
browncu02,1,1.0,24.0,3,0,0.0,0
browncu03,34,0.0,155.0,4,8,2.0,0
brownda01,149,118.0,3316.0,343,6,2.0,0
brownde02,195,165.0,4492.0,354,10,8.0,2
browndi01,614,522.0,14081.0,3150,242,38.0,48
browndo01,428,408.0,10788.0,671,25,13.0,4
browndr01,103,0.0,0.0,411,144,23.0,9
browndu01,24,11.0,380.0,81,9,0.0,3
brownea01,109,0.0,0.0,528,46,9.0,47
browned01,62,0.0,1491.0,66,62,30.0,1
browned02,733,0.0,0.0,1886,38,59.0,9
brownel01,43,0.0,0.0,5,55,2.0,1
brownem01,632,530.0,14457.0,1160,48,29.0,10
brownfr01,7,0.0,129.0,8,2,0.0,0
brownfr02,11,6.0,147.0,3,21,1.0,1
brownga01,429,388.0,9646.0,693,23,17.0,3
brownga02,6,1.0,63.0,7,0,0.0,0
brownge01,1077,789.0,28131.0,1619,129,137.0,34
brownha01,360,179.0,4302.0,93,243,8.0,23
brownik01,205,152.0,3865.0,510,200,23.0,52
brownja01,214,105.0,2678.0,60,93,8.0,12
brownja02,14,6.0,172.0,11,1,2.0,0
brownja03,132,48.0,1830.0,176,2,4.0,0
brownja04,4,0.0,23.0,0,0,0.0,0
brownje01,942,797.0,21504.0,1607,1717,93.0,302
brownje02,1,0.0,3.0,2,0,0.0,0
brownji01,35,0.0,771.0,33,35,24.0,3
brownji02,13,0.0,0.0,16,2,2.0,0
brownji03,900,0.0,0.0,1646,2291,170.0,395
brownjo01,23,0.0,450.0,16,21,4.0,2
brownjo02,1,0.0,15.0,0,3,0.0,0
brownjo03,1,0.0,0.0,0,0,0.0,0
brownjo04,1,0.0,6.0,1,1,0.0,0
brownjo05,17,15.0,390.0,87,3,0.0,5
brownju01,249,0.0,0.0,21,115,6.0,7
brownke01,486,476.0,9769.0,388,562,49.0,37
brownke02,25,5.0,143.0,3,8,2.0,1
brownke03,24,13.0,269.0,8,18,1.0,0
brownke04,83,52.0,1493.0,380,29,4.0,2
brownla01,1096,937.0,25732.0,1665,2585,150.0,525
brownle01,391,0.0,10053.0,2683,411,324.0,89
brownle02,43,14.0,507.0,46,3,0.0,1
brownli01,45,0.0,0.0,73,106,12.0,26
brownll01,404,0.0,0.0,99,427,17.0,24
brownma01,387,0.0,0.0,42,251,10.0,15
brownma02,15,0.0,116.0,1,3,0.0,0
brownma03,24,10.0,379.0,4,31,2.0,2
brownma04,11,9.0,144.0,3,6,1.0,0
brownma05,15,4.0,186.0,5,12,2.0,3
brownmi01,61,42.0,761.0,29,31,4.0,1
brownmi02,268,222.0,6131.0,414,19,16.0,5
brownmo01,485,202.0,6393.0,173,843,36.0,43
brownmy01,7,0.0,0.0,0,11,1.0,1
brownno01,5,0.0,0.0,1,4,0.0,0
brownol01,8,4.0,210.0,21,0,4.0,0
brownol02,993,829.0,22922.0,1622,71,39.0,15
brownos01,115,59.0,1939.0,160,9,11.0,2
brownpa01,36,12.0,279.0,7,15,2.0,1
brownpe01,1193,0.0,31911.0,2490,535,414.0,96
brownpi01,26,17.0,466.0,155,15,3.0,11
brownra01,1,1.0,27.0,0,1,0.0,0
brownra02,16,7.0,239.0,46,5,0.0,2
brownro01,132,90.0,2367.0,156,3,4.0,1
brownsa01,130,123.0,3264.0,523,181,24.0,19
brownsc01,10,0.0,39.0,0,2,0.0,0
brownse01,30,17.0,525.0,47,4,0.0,4
brownst01,13,0.0,216.0,0,10,1.0,1
brownst02,15,7.0,171.0,4,6,0.0,1
brownto01,1800,0.0,46818.0,3639,351,498.0,85
brownto02,354,0.0,0.0,697,570,94.0,111
brownto03,30,23.0,682.0,120,7,0.0,9
brownto04,6,0.0,39.0,2,2,0.0,0
brownto05,302,300.0,5763.0,78,245,20.0,21
browntr01,74,52.0,1499.0,393,33,3.0,0
brownwa01,19,0.0,0.0,0,9,0.0,0
brownwi01,425,0.0,10344.0,3097,325,143.0,162
brownwi02,18,0.0,0.0,41,0,0.0,0
browsc01,59,4.0,321.0,12,17,1.0,2
broxtjo01,694,0.0,2028.0,37,83,2.0,2
broxtke01,341,244.0,6794.0,608,8,14.0,0
brubabi01,448,0.0,0.0,608,836,83.0,92
brubabr01,2,0.0,10.0,0,1,0.0,0
brubajt01,11,9.0,142.0,3,2,0.0,1
brucebo01,219,167.0,3367.0,95,164,8.0,7
bruceja01,1564,1514.0,40277.0,3349,129,58.0,52
brucelo01,29,24.0,615.0,30,11,3.0,2
bruckan01,1,0.0,3.0,0,0,0.0,0
bruckea01,197,0.0,0.0,708,95,16.0,20
bruckea02,2,0.0,0.0,6,1,0.0,0
bruckfr01,1,0.0,0.0,0,0,0.0,0
bruetjt01,58,18.0,666.0,58,1,3.0,0
bruggfr01,208,0.0,0.0,505,150,40.0,20
brugmja01,43,40.0,1043.0,85,1,2.0,1
bruhemi01,27,22.0,401.0,11,22,5.0,1
brumbcl01,17,12.0,303.0,21,0,0.0,0
brumfja01,479,347.0,10055.0,930,46,24.0,7
brumldu01,2,0.0,10.0,0,0,0.0,0
brumlmi01,205,174.0,4772.0,1023,73,10.0,6
brumlmi02,256,167.0,4826.0,246,504,32.0,96
brummgl01,166,95.0,2893.0,537,36,11.0,6
brummgr01,13,13.0,218.0,5,8,0.0,0
brummty01,1,0.0,2.0,0,0,0.0,0
brunato01,1715,1647.0,43584.0,3746,128,62.0,55
brunebr01,273,1.0,779.0,8,26,3.0,2
brunege01,324,213.0,4295.0,46,225,11.0,11
bruneja01,26,0.0,0.0,2,4,3.0,0
bruneju01,4,0.0,14.0,0,1,0.0,0
brunero01,19,0.0,0.0,1,9,0.0,0
brunoto01,69,4.0,371.0,6,13,1.0,1
brunsar01,2,0.0,18.0,4,0,0.0,0
brunswi01,27,0.0,52.0,0,4,0.0,1
brunter01,418,164.0,5703.0,378,457,32.0,90
brushbo01,1,0.0,6.0,2,0,0.0,0
bruskji01,105,1.0,432.0,8,11,0.0,1
brusswa01,340,0.0,1454.0,36,79,3.0,7
brutobi01,1561,1301.0,35473.0,3905,105,77.0,32
bruyeed01,26,0.0,558.0,35,14,9.0,1
bryanbi01,280,242.0,6512.0,1498,114,27.0,21
bryancl01,130,0.0,0.0,31,74,7.0,7
bryande01,33,27.0,741.0,55,2,0.0,0
bryando01,51,28.0,804.0,225,12,4.0,4
bryange01,1,0.0,18.0,1,1,0.0,1
bryankr01,816,723.0,19080.0,635,1100,81.0,98
bryanra01,48,34.0,846.0,61,2,4.0,0
bryanro01,205,132.0,2751.0,24,137,8.0,6
brydetr01,16,0.0,103.0,2,4,0.0,1
bryest01,623,474.0,13572.0,1219,45,12.0,5
brynato01,5,0.0,84.0,1,3,1.0,0
bubelja01,7,5.0,139.0,17,0,0.0,0
bubickr01,10,10.0,150.0,1,3,0.0,0
buchabo01,16,0.0,58.0,1,3,0.0,0
buchabr01,213,149.0,3835.0,457,21,5.0,28
buchada01,35,35.0,577.0,13,19,4.0,2
buchaja01,29,3.0,194.0,4,10,2.0,1
buchaji01,22,15.0,423.0,8,47,8.0,1
buchajo01,74,0.0,0.0,261,27,6.0,4
bucheje01,394,323.0,8505.0,594,871,58.0,186
bucheji01,456,0.0,0.0,709,804,89.0,131
buchhcl01,236,219.0,3997.0,141,135,16.0,8
buchhta01,158,27.0,933.0,28,26,2.0,0
buchtry01,267,0.0,660.0,6,21,1.0,0
buckega01,108,0.0,0.0,24,125,6.0,12
buckega02,10,0.0,36.0,2,2,0.0,0
buckied01,1,0.0,9.0,0,1,0.0,0
buckjo01,1043,992.0,26445.0,6736,365,58.0,50
buckldi01,528,0.0,12564.0,2218,588,220.0,50
bucklje01,2,0.0,0.0,0,1,1.0,0
buckljo01,4,0.0,102.0,1,11,0.0,0
bucknbi01,2199,2112.0,55942.0,15126,1379,146.0,1203
bucknbi02,44,24.0,484.0,9,12,1.0,3
bucktr01,223,204.0,5421.0,426,7,2.0,0
budasma01,2,1.0,30.0,1,0,1.0,0
budd01,1,0.0,24.0,2,0,0.0,0
buddery01,25,9.0,298.0,91,6,1.0,1
buddido01,694,671.0,17438.0,1243,2005,158.0,466
buddimi01,87,2.0,393.0,14,26,2.0,1
budnimi01,42,0.0,0.0,8,24,2.0,0
budzima01,1,1.0,24.0,3,0,0.0,0
buechst01,1382,1235.0,32551.0,1083,2459,105.0,230
buehlwa01,70,61.0,1097.0,16,37,1.0,2
buehrma01,518,493.0,9850.0,182,608,22.0,53
bueloch01,19,0.0,447.0,20,43,11.0,2
buelofr01,423,201.0,10053.0,1578,479,84.0,37
buenofr01,56,0.0,181.0,7,7,0.0,2
buentja01,10,1.0,48.0,3,2,0.0,0
buesar01,14,0.0,0.0,14,16,1.0,0
buffich01,619,0.0,14889.0,917,880,182.0,58
buforda01,626,485.0,13511.0,1255,28,14.0,9
bufordo01,1299,1137.0,30468.0,2083,1601,116.0,287
buhlbo01,457,351.0,7297.0,211,461,18.0,32
buhneja01,1398,1352.0,35220.0,2537,100,33.0,28
buicede01,96,0.0,517.0,7,24,1.0,2
bukercy01,42,0.0,0.0,3,11,1.0,1
bukerha01,30,0.0,792.0,35,65,14.0,5
bukviry01,97,0.0,263.0,4,15,4.0,1
bulgeja01,125,0.0,399.0,13,13,2.0,2
bullage01,1,0.0,9.0,2,2,1.0,0
bullasi01,14,0.0,309.0,55,17,7.0,0
bullesc01,144,59.0,2004.0,166,4,3.0,1
bullibr01,26,10.0,245.0,8,3,2.0,1
bullibu01,133,108.0,2912.0,597,48,11.0,7
bulliji01,186,89.0,1926.0,72,99,0.0,6
bulliki01,49,0.0,153.0,6,17,0.0,1
bulloer01,32,17.0,490.0,44,3,5.0,0
bullore01,12,0.0,0.0,3,3,0.0,0
bumbral01,1241,1140.0,29974.0,2975,68,44.0,10
bumgama01,298,295.0,5663.0,47,215,15.0,7
bummeaa01,134,0.0,392.0,6,20,3.0,3
bumpna01,113,2.0,444.0,7,24,2.0,1
buncejo01,1,0.0,24.0,1,0,0.0,0
bunchme01,18,6.0,150.0,2,5,1.0,0
bundydy01,138,114.0,2040.0,28,38,3.0,6
bunkewa01,206,152.0,3256.0,70,179,8.0,13
bunniji01,591,519.0,11280.0,206,372,23.0,20
burawda01,13,0.0,39.0,0,1,0.0,0
burbabi01,37,28.0,482.0,10,18,2.0,1
burbada01,511,234.0,5333.0,137,206,11.0,14
burbrne01,55,49.0,1270.0,261,24,6.0,4
burchal01,573,522.0,13947.0,1232,118,66.0,39
burcher01,194,0.0,4851.0,284,28,38.0,5
burchfr01,49,25.0,858.0,6,84,14.0,1
burchla01,29,0.0,127.0,1,5,2.0,0
burdabo01,203,116.0,3459.0,604,33,8.0,37
burdefr01,30,0.0,103.0,3,6,1.0,1
burdele01,626,351.0,8251.0,245,622,27.0,55
burdibi01,31,0.0,675.0,16,42,6.0,0
burdini01,16,0.0,37.0,0,0,0.0,0
burdiza01,8,0.0,22.0,0,1,0.0,0
burdoja01,1200,97.0,31461.0,3299,3583,793.0,447
burgesm01,1139,808.0,21318.0,5214,441,71.0,63
burgeto01,41,35.0,905.0,289,15,2.0,27
burgjo01,13,13.0,339.0,16,33,8.0,3
burgmto01,748,3.0,3780.0,124,293,13.0,36
burgoam01,144,1.0,481.0,2,11,0.0,1
burgobi01,39,0.0,0.0,107,3,4.0,1
burgoen01,10,0.0,40.0,0,1,0.0,0
burgoen02,73,0.0,205.0,3,7,0.0,0
burgohi01,6,6.0,88.0,2,4,0.0,0
buricbi01,23,0.0,0.0,49,49,8.0,6
burkael01,16,0.0,0.0,1,8,1.0,1
burkebi01,3,0.0,51.0,0,3,1.0,0
burkebi02,21,1.0,192.0,6,11,3.0,0
burkebo01,254,0.0,0.0,40,183,10.0,6
burkebr01,6,6.0,80.0,0,5,0.0,0
burkech01,446,302.0,8437.0,621,384,20.0,78
burkeda01,45,0.0,933.0,113,19,14.0,3
burkeed01,855,0.0,22776.0,1839,306,213.0,46
burkefr01,40,34.0,981.0,62,3,4.0,0
burkegl01,200,125.0,3884.0,340,4,6.0,0
burkegr01,80,0.0,232.0,5,7,0.0,0
burkeja01,55,0.0,1287.0,22,55,17.0,3
burkeja02,180,109.0,3164.0,788,44,8.0,6
burkeje01,2080,295.0,54684.0,3966,309,388.0,64
burkeji01,546,239.0,13959.0,766,1152,218.0,65
burkejo01,3,0.0,87.0,4,11,2.0,0
burkejo02,4,0.0,90.0,5,3,0.0,0
burkejo03,445,423.0,7945.0,177,314,9.0,20
burkejo04,28,9.0,224.0,6,7,1.0,1
burkele01,142,0.0,0.0,267,369,32.0,67
burkele02,88,54.0,1536.0,153,58,14.0,11
burkemi01,29,0.0,723.0,36,62,32.0,3
burkepa01,1,0.0,0.0,0,0,0.0,0
burkest01,24,0.0,194.0,4,11,3.0,3
burketi01,498,2.0,2099.0,36,143,5.0,5
burkhke01,148,0.0,0.0,21,96,5.0,3
burkhmo01,13,7.0,231.0,65,3,1.0,7
burkma01,1,0.0,3.0,1,0,0.0,0
burksa01,52,3.0,57.0,7,52,6.0,0
burksel01,1612,1559.0,40249.0,3435,81,60.0,13
burleri01,1290,1252.0,33356.0,2349,4109,189.0,893
burneaj01,435,430.0,8194.0,169,318,39.0,16
burneal01,177,0.0,517.0,9,21,2.0,1
burneco01,74,13.0,440.0,9,19,5.0,1
burnehe01,6,0.0,177.0,20,1,4.0,1
burneja01,59,58.0,1482.0,98,8,5.0,1
burnejo01,504,0.0,0.0,776,1252,136.0,196
burnese01,380,13.0,1135.0,39,84,2.0,5
burnewa01,68,27.0,787.0,16,44,1.0,8
burnije01,1579,1502.0,39625.0,2913,93,71.0,18
burnsan01,6,0.0,33.0,0,6,0.0,1
burnsbi01,117,63.0,1620.0,19,262,23.0,8
burnsbi02,218,194.0,5300.0,455,6,6.0,3
burnsbr01,193,161.0,3283.0,17,117,9.0,1
burnsco01,27,0.0,88.0,2,2,2.0,0
burnsde01,41,0.0,0.0,4,44,1.0,4
burnsdi01,142,0.0,3213.0,122,118,47.0,4
burnsed01,293,0.0,0.0,975,327,36.0,21
burnsfa01,1,0.0,3.0,0,0,0.0,0
burnsge01,1845,0.0,0.0,3918,198,128.0,42
burnsge02,1721,0.0,0.0,16970,1101,251.0,1119
burnsja01,15,4.0,381.0,30,42,2.0,6
burnsja02,879,0.0,0.0,8063,525,66.0,776
burnsji01,171,0.0,4365.0,375,22,49.0,6
burnsjo01,4,0.0,0.0,7,0,0.0,0
burnsjo02,6,0.0,0.0,12,2,1.0,1
burnsjo03,89,0.0,0.0,97,110,16.0,12
burnsmi01,60,8.0,311.0,11,7,0.0,1
burnsoy01,1209,0.0,30825.0,1737,870,336.0,91
burnspa01,7,0.0,195.0,71,1,4.0,3
burnspe01,196,64.0,1702.0,21,74,7.0,5
burnssh01,19,0.0,90.0,0,8,0.0,1
burnsto01,1261,0.0,33216.0,1868,3157,739.0,267
burnsto02,203,33.0,1469.0,29,42,6.0,5
burpoge01,2,0.0,0.0,0,0,0.0,0
burral01,1,0.0,0.0,0,0,0.0,0
burrebr01,106,56.0,1075.0,13,44,2.0,1
burrebu01,119,0.0,2721.0,384,90,51.0,6
burreha01,8,0.0,144.0,3,8,2.0,0
burrepa01,1386,1370.0,33876.0,2478,114,59.0,48
burrial01,1,0.0,15.0,0,1,0.0,0
burriem01,273,190.0,5369.0,378,480,25.0,101
burrila01,148,102.0,2873.0,256,330,24.0,59
burripa01,62,0.0,0.0,254,17,0.0,3
burrira01,480,302.0,6566.0,157,300,23.0,16
burrobe01,5,0.0,20.0,1,0,0.0,0
burrohe01,16,13.0,432.0,26,13,18.0,0
burroje01,1287,1254.0,32529.0,2177,86,60.0,22
burrojo01,30,0.0,0.0,0,10,2.0,2
burrose01,434,394.0,10484.0,345,737,44.0,91
burrote01,50,3.0,206.0,6,6,0.0,0
burrry01,24,1.0,88.0,1,5,0.0,0
burrudi01,453,0.0,0.0,3959,285,64.0,326
burtfr01,10,0.0,282.0,21,1,5.0,1
burtoel01,177,131.0,3773.0,249,8,5.0,2
burtoja01,367,0.0,1083.0,24,46,6.0,0
burtoji01,30,4.0,167.0,2,7,0.0,1
burtsmo01,90,0.0,449.0,15,34,3.0,4
burttde01,8,2.0,91.0,1,5,0.0,1
burwebi01,70,0.0,0.0,18,52,6.0,1
burwedi01,5,1.0,41.0,1,3,0.0,1
busbyji01,1282,655.0,18168.0,3284,68,42.0,16
busbymi01,45,6.0,246.0,4,9,1.0,2
busbypa01,13,0.0,0.0,28,0,0.0,0
busbyst01,167,150.0,3182.0,76,198,23.0,8
buschbr01,136,113.0,3011.0,155,181,15.0,33
buschdo01,12,3.0,93.0,2,5,0.0,0
busched01,267,0.0,0.0,487,777,73.0,135
buschma01,3,0.0,13.0,0,0,0.0,0
buschmi01,36,20.0,593.0,28,31,4.0,3
busenal01,51,0.0,171.0,3,4,1.0,0
bushda01,211,187.0,3433.0,94,118,4.0,10
bushdo01,1936,318.0,8454.0,4119,6286,704.0,597
bushefr01,12,0.0,0.0,4,6,1.0,1
busheja01,7,1.0,21.0,1,6,2.0,0
bushgu01,542,0.0,0.0,138,643,21.0,38
bushho01,359,317.0,8693.0,666,1031,32.0,245
bushich01,6,0.0,13.0,0,0,0.0,0
bushjo01,498,0.0,0.0,213,839,34.0,50
bushma01,136,0.0,411.0,13,18,2.0,1
bushodo01,679,0.0,17754.0,3491,1001,412.0,82
bushra01,616,468.0,11947.0,1216,38,19.0,37
buskejo01,5,0.0,0.0,8,9,4.0,1
buskemi01,6,1.0,63.0,7,8,2.0,3
busketo01,258,0.0,1438.0,34,94,3.0,7
bussera01,47,36.0,1027.0,44,107,16.0,19
bussni01,37,27.0,756.0,46,1,0.0,0
butchha01,55,0.0,0.0,100,8,5.0,3
butchjo01,164,113.0,2501.0,80,109,9.0,12
butchma01,334,0.0,0.0,98,402,13.0,25
butchmi01,115,0.0,411.0,7,16,0.0,4
buterdr01,547,382.0,10801.0,2924,194,26.0,22
butersa01,351,255.0,6882.0,1384,149,35.0,16
butkaed01,17,0.0,0.0,115,10,3.0,9
butlabi01,32,0.0,0.0,15,31,0.0,0
butlead01,8,0.0,15.0,0,0,1.0,0
butlear01,356,0.0,0.0,630,864,126.0,97
butlebi01,9,0.0,174.0,5,2,3.0,0
butlebi02,134,86.0,1776.0,12,55,5.0,2
butlebi03,432,415.0,10640.0,3182,268,29.0,329
butlebr01,2159,2080.0,54791.0,5296,122,41.0,32
butlebr02,192,124.0,3520.0,230,348,17.0,81
butlece01,11,2.0,106.0,0,8,0.0,0
butlech01,1,0.0,0.0,0,0,0.0,0
butleda01,9,7.0,192.0,48,3,1.0,0
butledi01,21,0.0,459.0,44,25,12.0,0
butleed01,79,39.0,791.0,24,40,6.0,4
butlefr01,5,0.0,126.0,9,0,0.0,0
butleik01,19,0.0,408.0,5,34,6.0,0
butlejo01,43,37.0,1008.0,158,46,10.0,6
butlejo02,380,0.0,0.0,660,920,73.0,116
butlejo03,3,0.0,12.0,0,0,0.0,0
butlejo04,40,27.0,726.0,59,1,1.0,0
butleke01,18,0.0,66.0,2,1,0.0,0
butleki01,73,0.0,1731.0,99,45,29.0,1
butleki02,17,17.0,447.0,18,43,3.0,3
butleri01,70,64.0,1711.0,126,4,0.0,1
butlero01,74,44.0,1360.0,109,3,2.0,2
buttefr01,21,15.0,498.0,16,30,15.0,0
butteto01,43,5.0,287.0,4,12,1.0,2
buttrty01,115,0.0,345.0,8,9,0.0,1
buxtoby01,425,393.0,10443.0,1137,17,11.0,3
buxtora01,19,0.0,0.0,2,4,0.0,0
buzasjo01,12,0.0,0.0,17,36,6.0,6
buzhajo01,326,200.0,4478.0,133,275,13.0,22
byerlbu01,237,0.0,707.0,34,106,4.0,3
byersbi01,17,16.0,459.0,90,15,4.0,1
byersbu01,1,0.0,21.0,2,1,2.0,0
