playerID,p_W,p_L,p_G,p_GS,p_CG,p_SHO,p_SV,p_IPouts,p_H,p_ER,p_HR,p_BB,p_SO,p_ERA,p_WP,p_BK,p_BFP,p_GF,p_R
garvije01,20,41,196,65,15,1,8,1818,648,298,74,219,320,25.45,7,3,2624.0,50,319
garvine01,58,97,181,158,134,13,3,4202,1320,423,20,413,612,26.560000000000002,48,3,5781.0,23,714
garzama01,93,106,290,284,10,4,1,5132,1681,777,198,581,1380,54.51,53,5,7313.0,4,876
gaspaha01,46,48,143,98,48,10,13,2476,795,247,15,217,228,12.07,7,1,3310.0,38,333
gassach01,5,9,39,19,4,0,0,541,188,81,9,91,80,15.36,2,0,810.0,12,95
gassnda01,1,0,2,2,0,0,0,23,9,5,1,1,2,5.87,0,0,34.0,0,7
gastjo01,2,0,3,3,0,0,0,37,11,7,1,5,8,5.11,0,0,52.0,0,7
gastomi01,97,164,355,271,127,10,8,6315,2338,1064,114,836,615,50.56,78,7,9276.0,62,1277
gastowe01,1,1,3,2,2,0,0,57,20,6,0,13,0,5.8100000000000005,1,0,89.0,1,10
gastrha01,72,63,171,143,121,6,2,3904,1337,607,39,584,514,38.64,101,0,5830.0,26,891
gatewau01,8,9,68,13,1,0,0,535,166,55,9,67,75,11.66,14,0,752.0,15,70
gaubjo01,0,0,4,0,0,0,0,8,2,2,0,2,3,6.75,1,0,12.0,0,2
gaudich01,45,44,344,87,1,0,2,2509,859,413,92,382,673,74.93,26,8,3704.0,80,459
gausmke01,50,66,203,164,1,0,0,2956,1014,466,138,296,934,42.91,48,2,4192.0,11,491
gavigsa01,11,18,98,37,0,0,0,890,304,161,55,91,243,26.54,7,6,1270.0,12,172
gawch01,1,1,6,1,0,0,0,39,16,7,1,3,4,4.85,0,0,58.0,4,9
gearda01,4,13,27,18,16,1,1,558,234,87,10,28,41,9.510000000000002,0,0,804.0,9,123
gearidi01,2,4,13,6,3,0,0,159,56,22,4,28,13,5.859999999999999,1,0,235.0,3,25
gearrco01,13,12,337,2,0,0,5,912,268,122,23,131,283,45.75,18,1,1289.0,75,124
gearybo01,3,9,35,10,7,2,4,445,164,57,2,51,41,11.76,1,1,631.0,18,76
gearyge01,16,10,287,0,0,0,1,1054,364,153,34,123,230,31.66,12,2,1520.0,68,176
gebhabo01,1,3,31,0,0,0,1,123,58,27,4,24,26,16.07,1,0,212.0,15,36
gebripe01,2,3,27,4,0,0,5,199,61,33,7,33,17,4.48,6,0,288.0,10,40
geddeji01,0,0,11,2,0,0,0,78,26,13,1,24,10,9.84,1,0,125.0,7,15
gedeojo01,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0,0,1.0,1,0
gedneco01,1,0,2,1,1,0,0,33,7,1,0,1,2,0.82,2,0,43.0,1,4
geedi01,51,48,165,128,3,0,1,2561,874,388,111,268,619,36.28,14,4,3662.0,8,416
geejo01,7,12,44,21,4,0,1,526,209,86,8,64,65,34.68,6,0,795.0,13,110
geerbi01,0,0,2,0,0,0,0,15,14,7,0,3,1,12.6,0,0,26.0,2,12
geerjo01,3,8,24,22,0,0,0,389,145,76,29,32,70,8.629999999999999,0,0,555.0,0,81
gehrihe01,3,8,18,10,8,2,0,276,101,40,1,16,31,17.71,3,0,375.0,7,52
gehrmpa01,0,1,2,1,0,0,0,28,11,3,0,5,1,2.89,0,0,44.0,1,8
geigega01,0,0,1,0,0,0,0,6,2,2,0,1,2,9.0,1,0,9.0,1,2
geisbi01,4,9,14,13,10,1,0,302,98,59,2,24,11,19.2,10,0,438.0,1,89
geiseda01,5,5,131,8,0,0,8,626,209,93,15,97,144,24.5,3,3,918.0,43,102
geishve01,1,1,11,3,0,0,1,93,32,16,4,7,18,4.65,0,0,130.0,2,18
geissem01,0,1,1,1,1,0,0,27,17,8,0,3,4,8.0,0,0,46.0,0,11
gelbech01,0,0,2,0,0,0,0,12,5,4,2,3,1,9.0,0,0,21.0,2,4
gelnajo01,7,14,111,11,0,0,7,691,245,107,20,62,126,34.05,1,2,994.0,38,120
geltzst01,2,9,110,2,0,0,2,313,77,49,22,43,99,17.22,7,0,429.0,26,52
genewjo01,73,92,272,166,71,7,12,4205,1610,668,77,402,316,47.370000000000005,22,1,6114.0,70,778
gennesc01,0,0,1,0,0,0,0,3,2,2,1,1,0,18.0,0,0,7.0,1,2
gentrcr01,0,0,1,0,0,0,0,3,3,2,0,1,0,18.0,0,0,7.0,1,2
gentrga01,46,49,157,138,25,8,2,2708,770,357,90,369,615,24.08,29,1,3800.0,7,400
gentrru01,13,17,48,34,12,3,0,729,251,118,11,134,78,106.62,5,0,1080.0,9,126
georgbi01,5,10,19,16,14,1,1,449,155,75,2,103,78,14.469999999999999,26,0,705.0,3,134
georgch01,0,0,2,1,0,0,0,18,8,2,0,0,2,3.0,0,0,25.0,1,2
georgch02,14,20,47,44,1,0,0,712,300,171,39,95,99,25.53,9,5,1085.0,1,179
georgle01,7,21,52,26,14,2,0,729,285,104,5,98,74,15.23,2,1,1144.0,20,156
georgos01,0,0,1,0,0,0,0,3,2,2,0,1,0,18.0,0,0,6.0,1,2
gerarda01,2,3,39,0,0,0,3,176,67,32,10,28,30,4.91,2,0,266.0,13,40
gerbege01,0,0,1,1,0,0,0,16,3,1,1,5,1,1.69,0,0,24.0,0,1
gerbejo01,1,1,17,0,0,0,0,47,13,7,1,5,6,4.02,1,0,62.0,3,8
gerharu01,2,1,23,1,0,0,1,107,44,28,1,17,22,7.07,2,1,165.0,7,28
gerheal01,25,50,149,79,27,4,1,1929,726,295,25,224,255,23.39,17,1,2847.0,43,347
gerkist01,0,12,21,12,3,0,0,306,112,41,4,27,25,3.62,0,0,433.0,7,49
germado01,20,11,55,38,0,0,0,729,217,122,46,81,273,12.740000000000002,15,1,1031.0,7,130
germafr01,9,7,155,0,0,0,7,476,155,75,17,119,114,22.14,15,2,740.0,52,82
germaju01,10,30,96,48,0,0,0,990,368,198,41,107,209,61.25,10,0,1466.0,19,215
germale01,34,63,130,93,74,0,2,2576,1104,520,30,378,151,45.879999999999995,26,1,4032.0,32,756
germego01,3,3,129,1,0,0,3,432,144,74,17,81,129,25.35,11,0,640.0,30,75
gerneed01,1,0,5,1,0,0,0,51,22,6,0,3,2,3.18,0,0,74.0,4,10
gervale01,0,1,5,2,1,0,0,47,18,10,0,4,1,5.74,0,0,57.0,2,11
gervasa01,1,2,35,0,0,0,0,74,20,10,2,13,28,14.41,1,1,104.0,5,11
gessnch01,0,1,1,1,1,0,0,24,13,8,0,5,0,9.0,0,0,44.0,0,14
getteal01,38,45,184,79,31,5,6,2203,711,349,72,310,310,57.44,10,5,3167.0,52,382
gettich01,15,12,42,26,22,0,1,828,345,138,4,110,51,23.11,7,0,1260.0,15,214
gettito01,0,0,2,0,0,0,0,19,13,5,1,1,0,7.11,0,0,32.0,1,7
getzich01,145,139,296,292,277,11,1,7619,2670,976,95,602,1070,40.03,111,0,10939.0,4,1555
geyerru01,17,26,104,33,14,1,1,1237,420,168,17,181,133,16.31,8,0,1758.0,52,250
ghelfto01,1,1,3,3,0,0,0,43,15,5,2,6,14,3.14,0,1,62.0,0,5
giallbo01,1,1,6,5,0,0,0,79,29,11,3,15,14,3.76,3,1,120.0,1,14
giardjo01,13,15,68,36,11,4,0,833,330,184,21,173,71,20.04,5,0,1294.0,13,202
gibauia01,1,2,24,0,0,0,0,80,23,18,3,19,30,20.68,3,1,123.0,1,19
gibbojo01,61,65,419,127,20,4,32,3359,1053,438,74,414,743,107.91,43,5,4765.0,120,505
gibsobo01,251,174,528,482,255,56,6,11653,3279,1258,257,1336,3117,53.480000000000004,108,13,16068.0,21,1420
gibsobo02,12,18,98,18,1,1,13,809,241,127,29,166,166,17.490000000000002,17,2,1188.0,50,145
gibsoky01,69,74,205,200,3,1,0,3463,1215,586,139,422,903,38.79,52,0,4995.0,0,630
gibsono01,34,32,85,72,56,3,0,1827,525,198,21,208,258,14.39,18,1,2473.0,12,304
gibsopa01,22,24,319,15,0,0,11,1670,570,252,55,236,345,39.89,15,4,2423.0,118,269
gibsoro01,1,3,4,4,3,0,0,63,30,23,0,25,4,17.25,7,0,121.0,0,39
gibsosa01,32,38,131,75,33,4,5,1765,676,280,27,250,208,32.55,14,1,2652.0,34,352
gickge01,0,0,2,0,0,0,1,9,0,0,0,0,2,0.0,0,0,10.0,1,0
gideobr01,1,5,34,0,0,0,3,127,41,21,7,19,33,15.59,2,0,183.0,18,24
gideoji01,0,0,1,1,0,0,0,17,7,5,1,5,2,7.94,1,0,29.0,0,6
giebefl01,3,1,28,4,2,1,0,203,78,30,6,42,30,9.96,5,0,319.0,13,38
gielpa01,11,9,102,11,0,0,0,721,249,144,30,148,145,83.8,7,2,1099.0,31,167
gieseda01,1,8,35,4,0,0,0,224,69,35,12,25,47,13.67,1,0,317.0,11,40
giggibo01,3,1,30,2,0,0,1,172,70,33,8,32,32,20.27,1,1,266.0,13,35
gilbebi01,0,1,2,1,1,0,0,42,14,9,1,17,5,5.79,1,0,73.0,1,15
gilbejo02,1,3,43,0,0,0,1,186,71,47,4,37,42,13.419999999999998,7,1,289.0,9,49
gilbrbi01,2,1,14,5,2,0,0,109,40,27,5,26,16,34.5,1,0,167.0,0,28
gileske01,14,18,357,0,0,0,115,1053,282,107,28,110,478,30.19,23,0,1436.0,205,121
gilfija01,2,0,13,0,0,0,0,49,22,14,3,10,12,7.71,5,0,83.0,4,14
gilksbo01,9,9,21,18,17,1,1,482,164,71,2,59,36,15.48,7,0,714.0,3,106
gillebo01,5,13,58,23,2,0,0,607,223,114,8,102,59,36.66,11,0,906.0,14,127
gillecl01,1,3,5,3,1,1,0,64,28,13,2,6,2,5.48,0,0,96.0,1,15
gilled01,1,1,16,2,0,0,0,112,38,20,0,21,7,4.82,2,1,169.0,11,25
gilledu01,3,3,31,4,1,0,0,233,84,39,2,29,21,4.52,1,0,336.0,19,43
gilleto02,1,0,2,0,0,0,0,4,2,1,0,0,1,6.75,0,0,6.0,1,1
gillge01,24,26,85,45,22,2,1,1186,494,222,37,129,95,24.05,3,0,1778.0,30,253
gillha01,0,0,1,0,0,0,0,3,1,0,0,1,1,0.0,0,0,4.0,1,0
gillija01,1,5,12,8,5,0,0,187,65,30,1,37,14,9.14,4,0,275.0,4,40
gillipa01,0,0,2,0,0,0,0,9,6,4,1,1,2,12.0,0,0,15.0,1,4
gillpge01,0,2,7,3,1,0,0,105,42,27,0,19,12,6.94,2,0,163.0,3,38
gilmase01,4,5,81,3,0,0,0,336,116,54,16,43,90,53.9,2,0,486.0,19,54
gilmofr01,12,33,49,47,46,2,0,1216,435,192,14,143,212,12.98,24,1,1796.0,2,308
gilmole01,0,1,1,1,1,0,0,24,13,7,2,0,0,7.88,0,0,36.0,0,7
gilrojo01,1,4,9,4,2,0,0,130,63,30,3,25,2,6.53,2,0,218.0,4,48
gilsoha01,0,2,15,0,0,0,2,76,34,14,1,12,20,11.93,1,0,120.0,7,15
gimench01,0,0,11,0,0,0,0,33,19,16,5,1,3,91.2,0,0,53.0,11,16
gingbi01,1,0,1,1,1,0,0,24,5,1,0,5,2,1.13,0,0,33.0,0,1
gingrjo01,0,0,2,0,0,0,0,12,6,3,0,1,2,6.75,0,0,0.0,2,3
ginkeke01,3,2,44,0,0,0,3,121,36,16,5,22,46,8.23,6,0,175.0,6,20
gintema01,5,7,96,19,0,0,1,696,269,140,31,75,132,52.54,8,0,1027.0,27,154
giolilu01,31,29,86,84,4,3,0,1467,401,241,74,199,495,22.15,25,1,2048.0,1,255
giovaed01,0,0,1,0,0,0,0,4,1,0,0,2,0,0.0,0,0,7.0,1,0
girarch01,1,2,7,1,0,0,1,80,33,19,2,12,11,6.41,0,0,121.0,2,26
girodch01,0,0,14,0,0,0,0,31,11,5,3,2,5,4.35,1,0,44.0,2,5
gissech01,0,1,5,1,0,0,0,26,20,14,4,3,11,14.54,1,0,48.0,2,14
giustda01,100,93,668,133,35,9,145,5150,1654,687,126,570,1103,58.18,87,7,7251.0,380,764
givenbr01,6,10,23,23,0,0,0,364,148,79,14,61,83,17.81,3,2,562.0,0,93
givenmy01,21,17,306,0,0,0,21,1036,262,131,39,133,412,24.37,16,0,1415.0,91,141
gladdda01,0,0,2,0,0,0,0,6,2,1,0,1,0,9.0,1,0,9.0,2,1
gladdfr01,48,34,450,1,0,0,109,1803,566,209,38,223,394,48.64,35,2,2552.0,278,237
gladefr01,52,68,132,126,107,14,2,3218,950,312,11,237,464,23.33,14,0,4243.0,6,411
glaisjo01,0,0,8,1,0,0,1,44,16,8,1,7,2,4.91,0,0,62.0,5,11
glaseno01,0,0,1,0,0,0,0,7,7,4,0,1,1,15.43,0,0,12.0,0,4
glasnty01,15,18,90,51,0,0,0,945,275,155,45,146,383,26.330000000000002,26,3,1346.0,9,168
glassja01,0,0,5,0,0,0,0,21,12,5,1,7,3,59.4,2,0,41.0,3,11
glassto01,1,0,2,0,0,0,0,15,9,3,0,0,2,5.4,0,0,25.0,1,4
glaubke01,0,0,7,0,0,0,0,45,11,5,0,3,8,6.03,2,0,61.0,2,5
glavelu01,0,0,1,0,0,0,0,3,3,1,0,3,1,9.0,0,0,9.0,1,5
glavito02,305,203,682,682,56,25,0,13240,4298,1734,356,1500,2607,81.54,65,7,18604.0,0,1900
glazera01,15,21,61,34,20,1,0,1020,303,109,9,85,137,9.29,5,0,1380.0,21,157
glaznwh01,41,48,142,102,46,6,4,2351,895,367,44,249,266,24.18,11,1,3385.0,27,439
gleasbi02,0,1,1,1,0,0,0,12,14,12,1,6,0,27.0,0,0,32.0,0,16
gleasjo01,2,2,11,5,3,0,0,146,67,33,5,24,14,18.15,4,0,240.0,6,39
gleaski01,138,131,299,266,240,10,6,7168,2552,1007,76,906,744,39.97,83,1,10617.0,30,1511
gleatje01,15,23,307,16,1,0,26,1342,433,211,40,199,265,61.26,21,4,1910.0,123,232
glendma01,1,3,4,4,3,0,0,92,25,7,0,11,9,12.98,0,0,124.0,0,14
glennbo01,0,0,2,0,0,0,0,6,2,0,0,0,0,0.0,0,1,9.0,2,0
gliatsa01,0,0,8,0,0,0,2,45,21,11,1,9,7,6.6,1,0,76.0,6,15
glinage01,0,1,2,2,0,0,0,16,9,8,2,6,1,13.5,1,0,28.0,0,8
gloadro01,0,0,1,0,0,0,0,3,0,0,0,2,0,0.0,0,0,4.0,1,0
glovega01,29,26,263,47,0,0,3,1550,554,289,74,184,324,43.88,22,0,2261.0,70,307
gloveko01,3,4,63,0,0,0,9,166,48,28,5,21,42,13.46,2,0,234.0,22,29
glynned01,12,17,175,8,1,0,12,794,261,125,26,151,184,56.32,15,0,1184.0,73,140
glynnry01,9,20,52,40,0,0,0,679,280,157,41,117,116,30.79,11,1,1064.0,7,174
goarjo01,0,1,4,0,0,0,0,46,40,27,1,9,3,25.88,2,0,94.0,4,36
gobblji01,22,23,247,43,1,0,4,1307,481,256,67,170,285,40.13,25,1,1938.0,53,275
godfrgr01,1,6,10,8,0,0,0,138,58,26,7,15,23,10.39,0,0,210.0,1,32
godleza01,37,34,136,88,0,0,2,1696,554,305,71,232,542,36.18,43,2,2453.0,13,319
goedder01,6,4,141,0,0,0,0,424,114,58,18,58,153,19.56,13,0,592.0,46,60
goetzge01,1,0,1,1,0,0,0,27,12,4,0,0,2,4.0,1,0,39.0,0,6
goetzjo01,0,0,4,0,0,0,0,19,10,9,2,4,6,12.79,0,0,32.0,1,9
goforda01,1,0,31,0,0,0,0,109,50,24,7,13,33,14.98,3,0,170.0,17,27
gogolbi01,15,24,144,44,6,2,10,1503,496,224,32,200,301,25.87,14,0,2156.0,42,240
goharlu01,1,4,14,6,0,0,1,147,48,29,5,16,49,10.86,1,0,205.0,3,30
gohrgr01,8,11,66,22,0,0,1,548,234,126,35,82,131,26.0,10,1,854.0,18,131
goinsry01,0,0,1,0,0,0,0,3,2,0,0,1,0,0.0,0,0,5.0,0,0
goldbbr01,0,0,11,0,0,0,0,36,14,11,2,14,3,8.25,1,0,62.0,4,11
goldeji01,9,13,69,20,5,2,1,624,233,105,21,76,115,21.97,9,2,921.0,18,123
goldemi01,10,32,49,45,40,1,0,1179,457,122,1,53,86,7.859999999999999,49,0,1806.0,4,354
goldero01,6,12,37,31,9,0,0,574,171,104,9,162,112,9.45,9,1,852.0,4,118
goldsfr01,112,68,189,185,174,16,1,4829,1685,488,38,171,433,18.44,57,2,6765.0,3,884
goldsha01,6,10,47,20,6,0,1,555,235,83,9,56,30,17.880000000000003,6,0,826.0,15,104
goldsiz01,3,2,16,6,2,0,0,169,63,28,2,41,14,4.47,4,0,274.0,6,42
goltzda01,113,109,353,264,83,13,8,6119,2104,836,149,646,1105,51.82,62,10,8628.0,39,950
gombeau01,7,3,43,15,0,0,0,312,100,43,8,47,94,6.300000000000001,4,1,453.0,3,46
gomesbr01,11,12,173,0,0,0,1,501,151,78,24,61,144,22.509999999999998,10,1,709.0,48,84
gomesjo01,0,0,1,0,0,0,0,3,3,2,1,0,1,18.0,0,0,6.0,1,2
gomeswa01,30,23,321,0,0,0,29,1104,373,188,33,191,284,35.519999999999996,25,1,1648.0,137,201
gomezca01,0,0,1,0,0,0,0,1,0,3,0,4,0,81.0,0,2,5.0,0,3
gomezje01,28,30,315,46,0,0,40,1666,619,278,62,184,358,49.66,22,0,2425.0,130,307
gomezle01,189,102,368,320,173,28,9,7509,2290,930,138,1095,1468,55.0,39,0,10729.0,31,1091
gomezlu01,0,0,1,0,0,0,0,3,3,3,0,2,0,27.0,0,0,8.0,1,3
gomezpa01,1,3,71,1,0,0,0,237,74,40,6,51,55,14.04,7,1,347.0,20,41
gomezro01,1,0,9,0,0,0,0,44,29,13,0,2,14,16.15,0,0,75.0,4,16
gomezru01,76,86,289,205,63,15,5,4362,1436,660,154,574,677,48.01,24,3,6278.0,34,734
gonsast01,2,2,7,4,0,0,0,74,28,18,2,22,16,6.57,2,0,122.0,0,22
gonsoto01,6,4,20,14,0,0,1,260,58,25,6,22,83,5.24,5,0,339.0,2,28
gonzaal03,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1.0,1,0
gonzach01,6,16,37,29,1,1,0,480,151,91,21,84,99,24.76,5,1,711.0,1,101
gonzadi01,3,2,20,7,0,0,0,199,81,37,5,19,38,11.02,7,0,293.0,3,38
gonzaed01,17,27,121,47,0,0,0,1104,445,242,65,130,237,172.11,22,2,1660.0,23,251
gonzaen01,4,8,55,18,0,0,0,451,160,97,20,63,84,48.69,2,0,657.0,25,102
gonzaga01,0,0,3,0,0,0,0,3,1,1,0,1,0,9.0,0,0,5.0,1,1
gonzage01,3,2,38,0,0,0,1,151,52,23,6,19,44,8.04,2,3,226.0,23,25
gonzagi01,131,101,344,328,4,2,0,5799,1744,795,171,815,1860,55.95,59,4,8242.0,4,857
gonzaje01,30,35,131,83,4,2,0,1718,588,314,73,238,354,39.41,11,6,2513.0,11,340
gonzajo01,1,2,8,2,2,0,0,93,37,15,1,11,11,4.35,0,0,140.0,3,16
gonzaju01,0,0,13,0,0,0,0,103,33,18,3,27,5,4.72,1,0,161.0,4,20
gonzala02,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0,0,3.0,1,0
gonzama02,41,27,96,88,2,0,0,1550,539,235,61,128,420,47.64,6,1,2186.0,1,256
gonzame01,2,1,8,1,0,0,0,66,31,14,4,8,19,5.73,0,0,103.0,3,14
gonzami02,17,24,509,0,0,0,56,1333,371,155,42,205,511,43.099999999999994,27,1,1902.0,185,177
gonzami03,52,57,155,148,1,1,0,2651,878,399,123,286,617,42.07,20,3,3755.0,1,428
gonzami05,0,1,6,0,0,0,0,16,9,4,1,3,5,6.75,0,0,29.0,4,4
gonzare01,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0,0,3.0,1,0
gonzase01,4,5,34,7,0,0,0,198,84,49,9,14,62,13.52,0,2,294.0,12,49
gonzavi01,0,0,1,0,0,0,0,6,6,6,0,3,1,27.0,0,0,15.0,1,6
gonzavi02,3,0,15,1,0,0,0,61,13,3,0,2,23,1.33,2,0,80.0,1,3
gonzawi01,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0,0,4.0,1,0
goodahe01,8,5,18,13,8,1,4,327,94,41,2,51,46,3.39,6,0,478.0,5,73
goodan01,5,4,35,12,0,0,0,336,121,66,24,30,75,16.0,5,0,486.0,5,70
goodedw01,194,112,430,410,68,24,3,8402,2564,1091,210,954,2293,76.05,76,33,11705.0,4,1198
goodejo01,0,0,2,0,0,0,0,9,6,6,0,2,0,18.0,0,0,18.0,2,6
goodra01,0,0,2,0,0,0,0,27,6,2,0,2,4,2.0,0,0,36.0,2,4
goodwar01,0,0,1,0,0,0,0,1,2,3,0,2,0,81.0,1,0,5.0,0,4
goodwcl01,0,2,4,3,1,0,0,67,20,11,0,13,9,4.43,1,0,96.0,1,16
goodwi01,0,2,5,2,0,0,0,57,18,10,1,14,13,4.74,2,0,86.0,3,17
goodwji01,0,0,8,1,0,0,1,31,9,10,0,12,3,8.71,0,0,53.0,2,11
goodwma01,21,25,102,48,19,3,2,1342,467,164,8,100,121,23.61,9,2,1898.0,24,218
goodyni01,4,8,158,1,0,0,1,458,134,71,28,70,184,31.7,6,0,661.0,39,77
gordira01,1,0,8,3,0,0,0,70,23,18,3,16,9,13.99,0,0,106.0,3,19
gordoal01,0,0,2,0,0,0,0,7,8,5,1,2,0,19.29,0,0,17.0,1,5
gordobr01,0,1,5,2,0,0,0,43,16,7,3,3,5,7.48,0,0,62.0,0,7
gordodo01,3,8,78,0,0,0,3,395,150,69,11,42,56,19.63,2,4,591.0,30,89
gordoto01,138,126,890,203,18,4,158,6324,1889,927,176,977,1928,103.9,112,5,9058.0,347,1016
gorecri01,2,2,7,4,0,0,0,68,24,19,4,16,13,19.86,1,0,102.0,2,19
gorinch01,0,1,7,0,0,0,0,30,6,4,0,9,12,55.86,1,0,45.0,2,5
gormaja01,1,2,3,3,3,0,0,75,22,13,0,5,10,4.68,1,0,110.0,0,20
gormato01,0,0,4,0,0,0,0,15,7,4,0,1,2,7.2,1,0,22.0,3,4
gormato02,36,36,289,33,5,2,42,2068,659,289,77,239,321,32.0,11,2,2907.0,132,332
gormato03,12,10,126,7,0,0,0,641,212,103,18,66,144,35.13,13,3,901.0,43,108
gormljo01,0,1,1,1,1,0,0,24,10,5,0,5,2,5.63,0,0,39.0,0,8
gorniha01,15,19,79,34,12,4,6,855,275,107,12,107,123,17.78,4,1,1222.0,23,146
gorsijo01,31,39,204,64,22,4,17,2171,778,336,44,247,272,29.33,11,4,3136.0,80,385
gorzeto01,50,53,314,121,1,1,2,2651,890,432,98,387,714,79.86,26,3,3874.0,43,462
goslimi01,3,4,58,9,0,0,0,351,139,63,18,72,74,32.52,3,0,551.0,19,72
gossari01,124,107,1002,37,16,0,310,5428,1497,605,119,732,1502,73.6,63,5,7507.0,681,670
gosseda01,4,14,23,23,0,0,0,347,141,76,26,39,84,11.29,11,0,516.0,0,81
gottji01,56,74,554,96,10,3,91,3360,1081,481,85,466,837,56.730000000000004,52,15,4828.0,261,546
gotttr01,13,6,146,0,0,0,5,420,133,78,18,57,116,54.67,5,0,608.0,25,81
goudeas01,0,0,4,0,0,0,0,25,15,7,3,2,2,7.56,1,0,39.0,2,7
goulate01,0,0,1,1,1,0,0,21,11,5,0,4,6,6.43,1,0,34.0,0,6
gouldal01,9,11,57,16,7,1,1,602,196,68,1,92,65,6.17,1,0,837.0,27,81
gouldch01,0,0,2,0,0,0,0,13,10,0,0,0,0,0.0,0,0,25.0,1,9
gowella01,0,1,2,1,0,0,0,21,3,1,0,2,7,1.29,0,0,24.0,0,1
gozzoma01,7,7,48,13,0,0,1,372,150,73,9,51,55,58.519999999999996,8,0,566.0,13,87
graboal01,9,6,39,14,5,2,1,471,166,71,7,57,65,7.3100000000000005,5,0,683.0,16,84
grabojo02,24,19,506,0,0,0,6,1429,481,228,55,220,400,43.84,18,5,2105.0,111,250
grabore01,4,8,51,12,4,1,0,443,190,94,19,55,37,15.34,5,1,679.0,15,103
gracefr01,0,1,7,0,0,0,1,12,6,5,0,3,1,11.25,0,0,23.0,5,5
gracema01,0,0,1,0,0,0,0,3,1,1,1,0,0,9.0,0,0,4.0,1,1
gracema02,5,5,181,2,0,0,2,532,198,90,20,51,134,71.78999999999999,5,0,772.0,42,98
gracemi02,16,16,68,40,2,2,0,827,310,152,27,90,156,23.3,7,2,1212.0,2,162
graffjo01,0,1,2,1,1,0,0,36,21,15,2,13,4,11.25,0,0,71.0,1,21
grahabi01,14,29,64,40,21,3,1,1043,321,112,5,105,141,8.98,11,0,1382.0,18,155
grahabi02,1,2,6,3,1,0,0,88,22,8,3,11,16,2.63,0,0,119.0,0,10
grahajr01,1,1,40,1,0,0,0,196,76,37,10,22,55,15.75,5,1,292.0,19,43
grahaos01,4,9,20,14,6,0,0,312,116,46,3,29,44,3.98,6,1,447.0,6,66
grahape01,0,1,1,1,0,0,0,15,9,3,0,3,4,5.4,0,0,25.0,0,6
grahask01,11,22,67,37,9,0,2,834,334,155,11,125,61,21.73,6,0,1246.0,14,177
grahejo01,22,30,187,39,1,0,45,1201,451,196,27,182,204,31.76,18,4,1812.0,101,223
gramaal01,0,0,5,2,0,0,0,19,17,13,2,4,4,33.3,0,0,40.0,2,13
gramlto01,0,1,3,0,0,0,0,10,3,1,0,2,1,2.7,1,0,15.0,3,1
grampha01,0,1,3,1,0,0,0,15,8,9,0,4,3,36.0,0,0,26.0,2,9
graneja01,0,0,2,0,0,0,0,10,6,2,0,1,0,5.4,0,0,16.0,1,2
grangje01,0,1,27,2,0,0,0,95,47,32,8,26,19,58.36,4,0,167.0,6,34
grangwa01,35,35,451,0,0,0,108,1916,632,223,47,201,303,35.58,15,3,2718.0,270,290
grantge02,15,20,114,23,8,1,1,1042,460,218,16,182,89,44.97,11,1,1651.0,44,257
grantji01,0,0,2,0,0,0,0,12,10,6,0,4,0,13.5,2,0,23.0,1,8
grantma01,22,32,233,58,2,1,8,1916,676,306,72,235,382,51.95,24,5,2743.0,68,334
grantmu01,145,119,571,293,89,18,53,7325,2292,985,292,849,1267,64.9,60,3,10293.0,160,1105
graperi01,1,3,19,1,0,0,2,102,36,24,5,16,16,26.66,0,0,151.0,6,24
grasmlo01,0,0,2,0,0,0,0,15,3,4,1,8,2,7.2,0,0,25.0,1,4
gratebe01,0,1,1,1,0,0,0,12,4,7,3,4,2,15.75,0,0,20.0,0,7
gratebr01,2,3,33,2,0,0,0,99,28,13,2,5,23,7.75,2,0,128.0,5,14
gratedo01,1,1,7,2,0,0,0,49,22,17,0,14,8,18.41,1,1,80.0,2,17
gratema01,0,0,9,0,0,0,0,24,11,3,0,6,4,5.4,1,0,40.0,3,3
gravebr01,1,1,21,0,0,0,1,100,41,20,3,12,21,5.4,1,0,148.0,16,22
graveda01,43,44,518,30,2,1,182,2425,857,364,96,271,429,59.93,27,2,3487.0,360,416
gravefr01,0,0,1,0,0,0,0,21,10,7,0,1,2,9.0,0,0,32.0,1,10
graveke01,24,32,94,80,3,1,0,1394,499,229,60,138,301,29.6,14,0,1985.0,2,241
graych01,1,4,5,4,3,0,0,93,48,26,0,24,10,7.55,6,0,165.0,1,35
graych02,3,3,9,7,6,0,0,212,85,27,1,24,9,3.44,1,1,314.0,2,35
grayda01,0,0,9,1,0,0,0,39,18,13,3,20,17,9.0,4,0,77.0,6,20
graydo01,15,51,98,70,46,3,0,1704,586,222,8,182,213,11.28,24,1,2369.0,22,319
graydo02,111,115,379,231,101,16,22,5854,2196,907,111,639,730,42.39,37,2,8570.0,84,1116
grayje01,4,7,96,0,0,0,10,365,104,45,10,29,96,10.64,4,0,493.0,49,48
grayje02,7,3,115,0,0,0,1,422,160,78,18,53,76,31.52,8,1,636.0,35,82
